species,file_title,url,sha1,width,height,author,license,source_page,shot_type_guess
Carcharhinus perezi,File:Carcharhinus perezi bahamas2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Carcharhinus_perezi_bahamas2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e8f7b8a5071aba1aedaf121291dcc8b198267a10,2452,1839,Michelle Hedstrom from Arvada,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Carcharhinus_perezi_bahamas2.jpg,in_situ
Carcharhinus perezi,File:Caribbean reef shark.JPG,https://upload.wikimedia.org/wikipedia/commons/6/6b/Caribbean_reef_shark.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e17a1c615b75d78b54ad481f9632f5df24532a0a,2304,1728,Leineabstiegsschleuse,Public domain,https://commons.wikimedia.org/wiki/File:Caribbean_reef_shark.JPG,in_situ
Dascyllus aruanus,File:Dascyllus aruanus.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Dascyllus_aruanus.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,caede354b4584ce0eb7b3d7b6d580a47b70c1e0d,1664,1232,Leonard Low from Australia,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Dascyllus_aruanus.jpg,in_situ
Dascyllus aruanus,File:CaptiveCoralReef.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e2/CaptiveCoralReef.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,089ac9de894a92ab7ec6bcaaebe610bc8d085306,794,446,Kirk Abbott (Coro at en.wikipedia),Public domain,https://commons.wikimedia.org/wiki/File:CaptiveCoralReef.JPG,in_situ
Dascyllus aruanus,File:Mactan - panoramio - ＤＡＶＩＤ (32).jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Mactan_-_panoramio_-_%EF%BC%A4%EF%BC%A1%EF%BC%B6%EF%BC%A9%EF%BC%A4_%2832%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,69233e448ca1660da4d7ba330fa94d9ecc64f456,4416,3312,ＤＡＶＩＤ,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Mactan_-_panoramio_-_%EF%BC%A4%EF%BC%A1%EF%BC%B6%EF%BC%A9%EF%BC%A4_(32).jpg,unknown
Dascyllus aruanus,"File:Damiselas de tres bandas (Dascyllus aruanus) en coral (Millepora dichotoma), parque nacional Ras Muhammad, Egipto, 2022-03-29, DD 52.jpg",https://upload.wikimedia.org/wikipedia/commons/1/12/Damiselas_de_tres_bandas_%28Dascyllus_aruanus%29_en_coral_%28Millepora_dichotoma%29%2C_parque_nacional_Ras_Muhammad%2C_Egipto%2C_2022-03-29%2C_DD_52.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4836ed717a461a807862e5271ee23cbe672e2267,4108,4108,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Damiselas_de_tres_bandas_(Dascyllus_aruanus)_en_coral_(Millepora_dichotoma),_parque_nacional_Ras_Muhammad,_Egipto,_2022-03-29,_DD_52.jpg",unknown
Dascyllus aruanus,File:Baliste Picasso et demoiselles bleues à la Réunion.JPG,https://upload.wikimedia.org/wikipedia/commons/b/b5/Baliste_Picasso_et_demoiselles_bleues_%C3%A0_la_R%C3%A9union.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,bfb53954a3b6304f8867f2493c7450b7778b5514,4061,3044,MaéB,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Baliste_Picasso_et_demoiselles_bleues_%C3%A0_la_R%C3%A9union.JPG,unknown
Dascyllus aruanus,File:Artis 20180519 153323.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Artis_20180519_153323.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,5b0942e4929d5886fb80c7f715289107dab482fc,4032,3024,Rudolphous,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Artis_20180519_153323.jpg,unknown
Dascyllus aruanus,File:Corl0251 (28226001911).jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Corl0251_%2828226001911%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f52a51973983085e0482d542a5fc0b89ddcee99c,4000,2248,NOAA Photo Library,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Corl0251_(28226001911).jpg,unknown
Dascyllus aruanus,File:Humbug dascyllus Dascyllus aruanus (5846787655).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Humbug_dascyllus_Dascyllus_aruanus_%285846787655%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cf3e7294e6bbf368b743c01793c9d7ca2a1aa254,2785,1857,Paul Asman and Jill Lenoble,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Humbug_dascyllus_Dascyllus_aruanus_(5846787655).jpg,unknown
Dascyllus aruanus,File:Humbug damsel 2009.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Humbug_damsel_2009.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,77877ce45263bb24309620614100a90ceab6ace1,2718,1820,Janne Hellsten,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Humbug_damsel_2009.jpg,unknown
Dascyllus aruanus,File:Dascyllus aruanus - 1700-1880 - Print - Iconographia Zoologica - Special Collections University of Amsterdam - UBA01 IZ13900266.tif,https://upload.wikimedia.org/wikipedia/commons/2/2a/Dascyllus_aruanus_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13900266.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,aacb8659341479d2abbc4884e70e9d8b7e468dab,2526,2919,,Public domain,https://commons.wikimedia.org/wiki/File:Dascyllus_aruanus_-_1700-1880_-_Print_-_Iconographia_Zoologica_-_Special_Collections_University_of_Amsterdam_-_UBA01_IZ13900266.tif,unknown
Dascyllus aruanus,File:Humbug dascyllus (Dascyllus aruanus) (35352007500).jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Humbug_dascyllus_%28Dascyllus_aruanus%29_%2835352007500%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,26e26df256d10accc49a16507c81e90ac3fa30a3,2345,1759,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Humbug_dascyllus_(Dascyllus_aruanus)_(35352007500).jpg,unknown
Dascyllus aruanus,"File:Ichthyologie; ou, Histoire naturelle des poissons (Plate 198) (6918440204).jpg",https://upload.wikimedia.org/wikipedia/commons/0/0e/Ichthyologie%3B_ou%2C_Histoire_naturelle_des_poissons_%28Plate_198%29_%286918440204%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,33ea91453d7289de5f479e4e417e7ab9b5fbafc6,2283,1342,"Bloch, Marcus Elieser",Public domain,"https://commons.wikimedia.org/wiki/File:Ichthyologie;_ou,_Histoire_naturelle_des_poissons_(Plate_198)_(6918440204).jpg",unknown
Acanthurus bahianus,"File:Acanthurus tractus (San Salvador Island, Bahamas) 1 (15965199647).jpg",https://upload.wikimedia.org/wikipedia/commons/8/81/Acanthurus_tractus_%28San_Salvador_Island%2C_Bahamas%29_1_%2815965199647%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,40510b0c2ecdcde959d7a20f2b54fc25c2261f56,3000,2400,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_tractus_(San_Salvador_Island,_Bahamas)_1_(15965199647).jpg",in_situ
Acanthurus bahianus,File:Ocean Surgeonfish Molasses Reef 20080309.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/Ocean_Surgeonfish_Molasses_Reef_20080309.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f295435174100188c5d3b99a542293b719f45876,2816,2112,Jstuby,CC0,https://commons.wikimedia.org/wiki/File:Ocean_Surgeonfish_Molasses_Reef_20080309.jpg,in_situ
Acanthurus bahianus,"File:Acanthurus tractus (San Salvador Island, Bahamas) 2 (16150208412).jpg",https://upload.wikimedia.org/wikipedia/commons/7/78/Acanthurus_tractus_%28San_Salvador_Island%2C_Bahamas%29_2_%2816150208412%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a664dbb38e22f7ee20a17488286b82766e78dcc5,2180,1692,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_tractus_(San_Salvador_Island,_Bahamas)_2_(16150208412).jpg",in_situ
Acanthurus bahianus,"File:Acanthurus tractus (San Salvador Island, Bahamas) 5 (15965201927).jpg",https://upload.wikimedia.org/wikipedia/commons/a/a6/Acanthurus_tractus_%28San_Salvador_Island%2C_Bahamas%29_5_%2815965201927%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,55034a2e4b4dc8a6e00554afa8bca19a4d25198d,2072,1652,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_tractus_(San_Salvador_Island,_Bahamas)_5_(15965201927).jpg",in_situ
Acanthurus bahianus,"File:Acanthurus tractus (San Salvador Island, Bahamas) 4 (16149054371).jpg",https://upload.wikimedia.org/wikipedia/commons/7/7e/Acanthurus_tractus_%28San_Salvador_Island%2C_Bahamas%29_4_%2816149054371%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,845a93b0c39710d12717e937ea8f2bc79ce2e7e3,1568,1648,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_tractus_(San_Salvador_Island,_Bahamas)_4_(16149054371).jpg",in_situ
Acanthurus bahianus,"File:Acanthurus tractus (San Salvador Island, Bahamas) 3 (16150206782).jpg",https://upload.wikimedia.org/wikipedia/commons/b/b0/Acanthurus_tractus_%28San_Salvador_Island%2C_Bahamas%29_3_%2816150206782%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ea649eadac59b304ad0ce5ee3808ef1ab6c4d776,1404,1836,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_tractus_(San_Salvador_Island,_Bahamas)_3_(16150206782).jpg",in_situ
Acanthurus bahianus,"File:Acanthurus bahianus - Museu da Ciência da Universidade de Coimbra - University of Coimbra - Coimbra, Portugal - DSC09250.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9b/Acanthurus_bahianus_-_Museu_da_Ci%C3%AAncia_da_Universidade_de_Coimbra_-_University_of_Coimbra_-_Coimbra%2C_Portugal_-_DSC09250.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,bd959f0b1aad4ac226b9cf89b4a38c725115c808,4460,3337,Daderot,CC0,"https://commons.wikimedia.org/wiki/File:Acanthurus_bahianus_-_Museu_da_Ci%C3%AAncia_da_Universidade_de_Coimbra_-_University_of_Coimbra_-_Coimbra,_Portugal_-_DSC09250.jpg",unknown
Acanthurus bahianus,"File:Acanthurus coeruleus (blue tang) (San Salvador Island, Bahamas) 6 (15527792634).jpg",https://upload.wikimedia.org/wikipedia/commons/2/22/Acanthurus_coeruleus_%28blue_tang%29_%28San_Salvador_Island%2C_Bahamas%29_6_%2815527792634%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ca50d1f2312d9c71403ec766072d171eebadbcd5,3188,2076,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Acanthurus_coeruleus_(blue_tang)_(San_Salvador_Island,_Bahamas)_6_(15527792634).jpg",unknown
Acanthurus bahianus,File:Convict surgeon herbivore fish.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/Convict_surgeon_herbivore_fish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ce6c45766a86634ff53b19d13b67e60d1cb595fa,2628,1596,Vardhanjp,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Convict_surgeon_herbivore_fish.jpg,unknown
Acanthurus bahianus,File:Princess parrotfish Scarus taeniopterus (4676843758).jpg,https://upload.wikimedia.org/wikipedia/commons/7/77/Princess_parrotfish_Scarus_taeniopterus_%284676843758%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,922e17ecbb33dbfa59523bc27cee72d6801c464b,2371,1581,Paul Asman and Jill Lenoble,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Princess_parrotfish_Scarus_taeniopterus_(4676843758).jpg,unknown
Acanthurus bahianus,File:F de Castelnau-poissonsPl11.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/F_de_Castelnau-poissonsPl11.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f5176bf732bb0f297505dd1194b893a310832733,2201,3111,"François-Louis Laporte, comte de Castelnau",Public domain,https://commons.wikimedia.org/wiki/File:F_de_Castelnau-poissonsPl11.jpg,unknown
Acanthurus bahianus,File:Acanthurus bahianus 700225464.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Acanthurus_bahianus_700225464.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,83bea8970a1f6892f796ba56b88ed06a31a6caae,2048,1536,Donald Davesne,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Acanthurus_bahianus_700225464.jpg,unknown
Chaetodon striatus,File:Banded Butterflyfish (5200648239).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Banded_Butterflyfish_%285200648239%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,71b57744d2c23ab42f86589764c639fc773b5106,3110,2074,"LASZLO ILYES from Cleveland, Ohio, USA",CC BY 2.0,https://commons.wikimedia.org/wiki/File:Banded_Butterflyfish_(5200648239).jpg,in_situ
Chaetodon striatus,"File:Chaetodon striatus (banded butterflyfish) (San Salvador Island, Bahamas) 2 (15551997013).jpg",https://upload.wikimedia.org/wikipedia/commons/1/11/Chaetodon_striatus_%28banded_butterflyfish%29_%28San_Salvador_Island%2C_Bahamas%29_2_%2815551997013%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,dc4f8d7e6c7deaf6f08ccd23a22db85896a2d28b,3016,2048,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Chaetodon_striatus_(banded_butterflyfish)_(San_Salvador_Island,_Bahamas)_2_(15551997013).jpg",in_situ
Chaetodon striatus,"File:Chaetodon striatus (banded butterflyfish) (San Salvador Island, Bahamas) 1 (15549412684).jpg",https://upload.wikimedia.org/wikipedia/commons/5/5f/Chaetodon_striatus_%28banded_butterflyfish%29_%28San_Salvador_Island%2C_Bahamas%29_1_%2815549412684%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d17b1b4d777ddd0945deb5187c9958ddfbdc282f,3000,2400,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Chaetodon_striatus_(banded_butterflyfish)_(San_Salvador_Island,_Bahamas)_1_(15549412684).jpg",in_situ
Chaetodon striatus,"File:Chaetodon striatus (banded butterflyfish) (San Salvador Island, Bahamas) 3 (16169896761).jpg",https://upload.wikimedia.org/wikipedia/commons/6/6e/Chaetodon_striatus_%28banded_butterflyfish%29_%28San_Salvador_Island%2C_Bahamas%29_3_%2816169896761%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d2a2eca07e0222a2e8de6aead44f93195e8b9174,2732,2396,James St. John,CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Chaetodon_striatus_(banded_butterflyfish)_(San_Salvador_Island,_Bahamas)_3_(16169896761).jpg",in_situ
Chaetodon striatus,File:Banded butterflyfish.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Banded_butterflyfish.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,01bb54b84e50cce3ab4aba39235c8829071a0fad,4000,3000,Symbiosis,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Banded_butterflyfish.jpg,unknown
Chaetodon striatus,File:Banded butterflyfish - 52929827432.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Banded_butterflyfish_-_52929827432.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,590016cb92ef73686801cdbc2de95e8cb9b97984,4000,3000,Symbiosis,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Banded_butterflyfish_-_52929827432.jpg,unknown
Chaetodon striatus,File:Banded butterflyfish - 52930568644.jpg,https://upload.wikimedia.org/wikipedia/commons/8/85/Banded_butterflyfish_-_52930568644.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3ede2c32669259048160f417d28ac57544a99599,4000,3000,Symbiosis,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Banded_butterflyfish_-_52930568644.jpg,unknown
Chaetodon striatus,File:Banded butterflyfish - 52930857923.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Banded_butterflyfish_-_52930857923.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1cca080cf99c58af6ca3f635eb22eaaa575c56d5,4000,3000,Symbiosis,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Banded_butterflyfish_-_52930857923.jpg,unknown
Chaetodon striatus,File:Chaetodon striatus - banded butterflyfish - Bay of Pigs - Cuba.jpg,https://upload.wikimedia.org/wikipedia/commons/5/58/Chaetodon_striatus_-_banded_butterflyfish_-_Bay_of_Pigs_-_Cuba.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,15dea9ee9a32f0ec307bd2ce0fe3d4801bc0e3ed,3542,2591,Tisquesusa,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Chaetodon_striatus_-_banded_butterflyfish_-_Bay_of_Pigs_-_Cuba.jpg,unknown
Chaetodon striatus,File:Chaetodon striatus y Gorgonia ventalina.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Chaetodon_striatus_y_Gorgonia_ventalina.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e96546445e1a0da1eac491522933d53824981e2e,3463,2081,Greg Grimes,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Chaetodon_striatus_y_Gorgonia_ventalina.jpg,unknown
Chaetodon striatus,"File:Chaetodon striatus, NOAA.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0f/Chaetodon_striatus%2C_NOAA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,234563a177e9eb3f5407a0298b671f545d030515,3395,2354,NOAA,Public domain,"https://commons.wikimedia.org/wiki/File:Chaetodon_striatus,_NOAA.jpg",unknown
Chaetodon striatus,File:DSC 0039 - peixes no recifes de coral em Abrolhos.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/DSC_0039_-_peixes_no_recifes_de_coral_em_Abrolhos.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ba7e30b44c964bed2292532a22d94365eb2f0d1d,3008,2000,Amgauna,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:DSC_0039_-_peixes_no_recifes_de_coral_em_Abrolhos.jpg,unknown
Caesio teres,File:Reef2163 - Flickr - NOAA Photo Library.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Reef2163_-_Flickr_-_NOAA_Photo_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ac258a401a1f0deee9293876066da480d34a3e8c,3072,2304,"LCDR Eric Johnson, NOAA Corps.",Public domain,https://commons.wikimedia.org/wiki/File:Reef2163_-_Flickr_-_NOAA_Photo_Library.jpg,in_situ
Caesio teres,File:Reef2164 (9714481753).jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Reef2164_%289714481753%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,93f3c3c694f874a710662e88fabf4b5925c9f774,3072,2304,NOAA Photo Library,Public domain,https://commons.wikimedia.org/wiki/File:Reef2164_(9714481753).jpg,in_situ
Caesio teres,File:Stable isotope analyses reveal unique trophic role of reef manta rays (Mobula alfredi) at a remote coral reef.pdf,https://upload.wikimedia.org/wikipedia/commons/4/4b/Stable_isotope_analyses_reveal_unique_trophic_role_of_reef_manta_rays_%28Mobula_alfredi%29_at_a_remote_coral_reef.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,29bc7a66a0b0d644e864ec4c9b8e5a289691f0d9,1085,1575,"Peel, Lauren R.; Daly, Ryan; Keating Daly, Clare A.; Stevens, Guy M. W.; Collin, Shaun P.; Meekan, Mark G.",CC BY 4.0,https://commons.wikimedia.org/wiki/File:Stable_isotope_analyses_reveal_unique_trophic_role_of_reef_manta_rays_(Mobula_alfredi)_at_a_remote_coral_reef.pdf,in_situ
Caesio teres,File:2010 Thailand Koh Phi Phi & Lanta scuba diving3.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/2010_Thailand_Koh_Phi_Phi_%26_Lanta_scuba_diving3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,6078a4bc2b14312b07ede8ec9c17315b970a93f8,1024,768,Ilse Reijs and Jan-Noud Hutten,CC BY 2.0,https://commons.wikimedia.org/wiki/File:2010_Thailand_Koh_Phi_Phi_%26_Lanta_scuba_diving3.jpg,in_situ
Caesio teres,File:Caesio teres and Caesio caerulaurea.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Caesio_teres_and_Caesio_caerulaurea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cb43ce9561f512c17ff55f39a9fd94cf79e5e5c2,1024,736,Richard Ling,CC BY-SA 2.5,https://commons.wikimedia.org/wiki/File:Caesio_teres_and_Caesio_caerulaurea.jpg,in_situ
Caesio teres,File:Blue and yellow fusilier (Caesio teres) (45998127474).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Blue_and_yellow_fusilier_%28Caesio_teres%29_%2845998127474%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,df08da1e2893a5fb8327c17d0679de821575176a,5184,3888,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_fusilier_(Caesio_teres)_(45998127474).jpg,unknown
Caesio teres,File:Blue and yellow fusilier (Caesio teres) (46751140205).jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Blue_and_yellow_fusilier_%28Caesio_teres%29_%2846751140205%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b38f97dfa3eb7dfc21eda4fc218e48cb35fde4a6,4763,3572,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Blue_and_yellow_fusilier_(Caesio_teres)_(46751140205).jpg,unknown
