species,photo_id,url,license,author,author_login,observed_on,source_page,attribution,sha256
Acanthurus bahianus,28846796,https://inaturalist-open-data.s3.amazonaws.com/photos/28846796/medium.jpg,CC-BY 4.0,B. Phalan,deboas,2018-12-04,https://www.inaturalist.org/observations/18831650,"© B. Phalan, some rights reserved (CC-BY)",15b181187a4cf7b52065f2e8abec884eb7dfc727bea80c38dd4dc43cb3bc7285
Acanthurus bahianus,28846785,https://inaturalist-open-data.s3.amazonaws.com/photos/28846785/medium.jpg,CC-BY 4.0,B. Phalan,deboas,2018-12-04,https://www.inaturalist.org/observations/18831650,"© B. Phalan, some rights reserved (CC-BY)",0603fc61c9294da8d9d3f8faa7417e4b02cc4bb10e5ef14fd05646c7c7911827
Acanthurus bahianus,254681791,https://inaturalist-open-data.s3.amazonaws.com/photos/254681791/medium.jpeg,CC-BY 4.0,Carlos Otávio Gussoni,gussoni,2023-02-03,https://www.inaturalist.org/observations/147949705,"© Carlos Otávio Gussoni, some rights reserved (CC-BY)",1b03396fc18ff20b608edf10d53b29ca175b17311a82c0c48959088845415473
Acanthurus bahianus,254681798,https://inaturalist-open-data.s3.amazonaws.com/photos/254681798/medium.jpeg,CC-BY 4.0,Carlos Otávio Gussoni,gussoni,2023-02-03,https://www.inaturalist.org/observations/147949705,"© Carlos Otávio Gussoni, some rights reserved (CC-BY)",12249583586f72ff6805d81775de64a15b8864173a20de282222e583b757f81d
Acanthurus bahianus,234715993,https://inaturalist-open-data.s3.amazonaws.com/photos/234715993/medium.jpg,CC-BY 4.0,João D'Andretta,jpdandretta,2022-09-23,https://www.inaturalist.org/observations/137429841,"© João D'Andretta, some rights reserved (CC-BY)",97beff4a379bca959d195c4f3f562bd233ddd1eb2ed76765ec3efd0563199348
Acanthurus bahianus,234716919,https://inaturalist-open-data.s3.amazonaws.com/photos/234716919/medium.jpg,CC-BY 4.0,João D'Andretta,jpdandretta,2022-09-23,https://www.inaturalist.org/observations/137429841,"© João D'Andretta, some rights reserved (CC-BY)",b36f230bff66b1ea99718d1bd69735f04819424c0b1e15bbdd34045ad066ef47
Acanthurus bahianus,707134284,https://inaturalist-open-data.s3.amazonaws.com/photos/707134284/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2025-08-21,https://www.inaturalist.org/observations/386221002,"© Donald Davesne, some rights reserved (CC-BY)",764c28a2c6a4be8ec3543b5ba7906bd2536a6697b7791291c5d4ac4f43f16bf2
Acanthurus bahianus,707134294,https://inaturalist-open-data.s3.amazonaws.com/photos/707134294/medium.jpg,CC-BY 4.0,Donald Davesne,donalddavesne,2025-08-21,https://www.inaturalist.org/observations/386221002,"© Donald Davesne, some rights reserved (CC-BY)",90c7a0839d4e7d30393d8714107692aaae60659c1263923e4467d427cd2ae15b
Acanthurus coeruleus,523005026,https://inaturalist-open-data.s3.amazonaws.com/photos/523005026/medium.jpg,CC-BY 4.0,Jay Brasher,jbrasher,2024-09-07,https://www.inaturalist.org/observations/290717395,"© Jay Brasher, some rights reserved (CC-BY)",e775b86ef4a8d6734f8863f5b70d5bef93a756654738690a5162e33d16a06394
Acanthurus coeruleus,450900712,https://inaturalist-open-data.s3.amazonaws.com/photos/450900712/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945268,"© Carrie Seltzer, some rights reserved (CC-BY)",0988f29c2eb9168f460ba2116ac4181d1e1af23ee33b390736c25473ed4ec248
Acanthurus coeruleus,450900713,https://inaturalist-open-data.s3.amazonaws.com/photos/450900713/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945268,"© Carrie Seltzer, some rights reserved (CC-BY)",87ad4757965694aed39495726f5299f8db73c6fdea2beafd63b40db2f86bc87a
Acanthurus coeruleus,450900702,https://inaturalist-open-data.s3.amazonaws.com/photos/450900702/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945268,"© Carrie Seltzer, some rights reserved (CC-BY)",494e9c03bfbec0339fc0804ca8cd01696fa61f2e807fa5373e0823d9cc31fca7
Acanthurus coeruleus,450900698,https://inaturalist-open-data.s3.amazonaws.com/photos/450900698/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945268,"© Carrie Seltzer, some rights reserved (CC-BY)",8db7fc8f99354fd397178748042f8fb61862b2d1b32377c8eee7527bd94f266b
Acanthurus coeruleus,369387732,https://inaturalist-open-data.s3.amazonaws.com/photos/369387732/medium.jpeg,CC-BY 4.0,Alex Doyle,alexjdoyle17,2024-04-17,https://www.inaturalist.org/observations/208764166,"© Alex Doyle, some rights reserved (CC-BY)",ed8064305fffd3ae8897639efe344a2b01af2e29b3beddb8ee01b5ee896852e4
Acanthurus coeruleus,184960580,https://inaturalist-open-data.s3.amazonaws.com/photos/184960580/medium.jpeg,CC-BY 4.0,Abby Darrah,adarrah,2022-03-20,https://www.inaturalist.org/observations/109714714,"© Abby Darrah, some rights reserved (CC-BY)",61ac82c594e0c6d9e1df3c87f1d52d97c953e2712d6c75da509c247ff035eeac
Acanthurus coeruleus,418651426,https://inaturalist-open-data.s3.amazonaws.com/photos/418651426/medium.jpg,CC-BY 4.0,Pauline Walsh Jacobson,coralreefdreams,2023-04-26,https://www.inaturalist.org/observations/235407575,"© Pauline Walsh Jacobson, some rights reserved (CC-BY)",93c9f6f64018c2a0609a5d15d056a5bd2de2f308208b17e5b84bf5d436133101
Acanthurus coeruleus,234698347,https://inaturalist-open-data.s3.amazonaws.com/photos/234698347/medium.jpg,CC-BY 4.0,João D'Andretta,jpdandretta,2022-09-23,https://www.inaturalist.org/observations/137420971,"© João D'Andretta, some rights reserved (CC-BY)",f6a80f09b913f0fe3e07a3d66053bd3fa6731ece03983e4546b5bed98460d241
Acanthurus coeruleus,251316440,https://inaturalist-open-data.s3.amazonaws.com/photos/251316440/medium.jpeg,CC-BY 4.0,Addshore,addshore,2023-01-02,https://www.inaturalist.org/observations/146206685,"© Addshore, some rights reserved (CC-BY)",8ae100d865f9dc11fde27616de8d3bd81beacca78cd3d1b8e651bf28813d8580
Acanthurus coeruleus,450900577,https://inaturalist-open-data.s3.amazonaws.com/photos/450900577/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945245,"© Carrie Seltzer, some rights reserved (CC-BY)",c4fa78d9df0cf2636133b85c6e2e7cea011fdc3f2286fa7c5559906e87e612f6
Acanthurus coeruleus,450900585,https://inaturalist-open-data.s3.amazonaws.com/photos/450900585/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945245,"© Carrie Seltzer, some rights reserved (CC-BY)",baf6d93b2862397a118d3e91b656952923caea7a3b8f9eef479549bf1b860f7d
Acanthurus coeruleus,450900590,https://inaturalist-open-data.s3.amazonaws.com/photos/450900590/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945245,"© Carrie Seltzer, some rights reserved (CC-BY)",b79c3b7fa157bdba05ad7a29aaae4eb1290c4afcabba12534114ecd4837fb709
Acanthurus coeruleus,450900596,https://inaturalist-open-data.s3.amazonaws.com/photos/450900596/medium.jpg,CC-BY 4.0,Carrie Seltzer,carrieseltzer,2024-11-08,https://www.inaturalist.org/observations/251945245,"© Carrie Seltzer, some rights reserved (CC-BY)",f0e84ab9d1d6aca289ab6e0777dd34ed3bc0d342fc744ee2bf73cc66a79b6bad
Acanthurus coeruleus,243745860,https://inaturalist-open-data.s3.amazonaws.com/photos/243745860/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2022-11-16,https://www.inaturalist.org/observations/142193232,"© Robin White, some rights reserved (CC-BY)",cb00fbc453349a64dd1003b5f85092ced454fa8d25a70eabf81dad30253499d9
Acanthurus coeruleus,234698526,https://inaturalist-open-data.s3.amazonaws.com/photos/234698526/medium.jpg,CC-BY 4.0,João D'Andretta,jpdandretta,2022-09-23,https://www.inaturalist.org/observations/137420982,"© João D'Andretta, some rights reserved (CC-BY)",5c8ce2e82cd67118a589b1fa00afe16cd8820e9a90b83634f9c4989ab2095372
Acanthurus coeruleus,58916152,https://inaturalist-open-data.s3.amazonaws.com/photos/58916152/medium.jpg,CC-BY 4.0,Don Loarie,dloarie,2020-01-01,https://www.inaturalist.org/observations/37189881,"© Don Loarie, some rights reserved (CC-BY)",cceb5bbf1552fa043131cc07d2bf10d510f6108c35cd0db4f443f01c9480c47d
Acanthurus coeruleus,564303423,https://inaturalist-open-data.s3.amazonaws.com/photos/564303423/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2025-09-03,https://www.inaturalist.org/observations/312543012,"© Dan Schofield, some rights reserved (CC-BY)",5600676da885bf05c7bebb4a51b0893c28b58aef008032d6d2c9d067c3c65d0e
Acanthurus coeruleus,216127312,https://inaturalist-open-data.s3.amazonaws.com/photos/216127312/medium.jpg,CC-BY 4.0,happyslug,happyslug,2022-07-14,https://www.inaturalist.org/observations/127312241,"© happyslug, some rights reserved (CC-BY)",efe3da1f8bb6e13347407634f7deee6ab5f10830bc5aba0fd0face65039efcd8
Acanthurus coeruleus,226310319,https://inaturalist-open-data.s3.amazonaws.com/photos/226310319/medium.jpg,CC-BY 4.0,Tayton Alvis,taytonalvis,2022-05-19,https://www.inaturalist.org/observations/132908903,"© Tayton Alvis, some rights reserved (CC-BY)",fdbde7d09671c97334cd7cbff02cf5f27444094dc65d1d1ce044831f2642a1fd
Acanthurus coeruleus,608470933,https://inaturalist-open-data.s3.amazonaws.com/photos/608470933/medium.jpg,CC-BY 4.0,Derek Duplessis,lithobates,2026-01-12,https://www.inaturalist.org/observations/334992309,"© Derek Duplessis, some rights reserved (CC-BY)",8701b823da7b3acd0bbfef5bbcfdfb2c94015a1130c8b41b1cef70d1c6d46ac3
Acanthurus coeruleus,43372600,https://inaturalist-open-data.s3.amazonaws.com/photos/43372600/medium.jpeg,CC-BY 4.0,Natalie Waddell-Rutter,nataliewaddellrutter,2019-02-28,https://www.inaturalist.org/observations/27849509,"© Natalie Waddell-Rutter, some rights reserved (CC-BY)",d39678d167d48d249e221f9c4e0086ec1e7c0da917b07e62adfada008a2187fe
Acanthurus coeruleus,191354482,https://inaturalist-open-data.s3.amazonaws.com/photos/191354482/medium.jpeg,CC-BY 4.0,GayleIsTired,gayleistired,2022-04-26,https://www.inaturalist.org/observations/113261282,"© GayleIsTired, some rights reserved (CC-BY)",47fed4029f937a6603631a981fa4cf69d0c1d98b524c346d931c6614c5f34d15
Acanthurus coeruleus,191354492,https://inaturalist-open-data.s3.amazonaws.com/photos/191354492/medium.jpeg,CC-BY 4.0,GayleIsTired,gayleistired,2022-04-26,https://www.inaturalist.org/observations/113261282,"© GayleIsTired, some rights reserved (CC-BY)",52bcb4239daae4e8015691ce4d8dfe3638801e208c50b920a55ab2f2dc89468f
Acanthurus coeruleus,74001945,https://inaturalist-open-data.s3.amazonaws.com/photos/74001945/medium.png,CC-BY 4.0,Luciano Massa,lucianomassa,2016-01-19,https://www.inaturalist.org/observations/46660329,"© Luciano Massa, some rights reserved (CC-BY)",64b30c8a997f448239953c2db5374490b6b68f091b66b81a26e580a872487a27
Acanthurus coeruleus,74004824,https://inaturalist-open-data.s3.amazonaws.com/photos/74004824/medium.png,CC-BY 4.0,Luciano Massa,lucianomassa,2016-01-20,https://www.inaturalist.org/observations/46661559,"© Luciano Massa, some rights reserved (CC-BY)",e915f53ba67b7d8270ddb0c7256681be6d47c122f520d49c2d146148703f3a84
Aetobatus narinari,490576649,https://inaturalist-open-data.s3.amazonaws.com/photos/490576649/medium.png,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",10c77e6229c03f6527e5f6f42df70d520618424f59d3b84a7b79164f0ede92b4
Aetobatus narinari,490576648,https://inaturalist-open-data.s3.amazonaws.com/photos/490576648/medium.png,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",ecbc24bd685831043d6720ddae8601a42745b353f8cadb51a64c1bc76960fea5
Aetobatus narinari,490576654,https://inaturalist-open-data.s3.amazonaws.com/photos/490576654/medium.png,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",0f3acbcf6fee59e9e1937b510dc1e1bbdb98ce4f471f796cb98506842e8a74ac
Aetobatus narinari,490576674,https://inaturalist-open-data.s3.amazonaws.com/photos/490576674/medium.png,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",59b68327c867d6a85147a2b2a3717bb7664b3d7700051ddbd1a831bf93b94a58
Aetobatus narinari,490576738,https://inaturalist-open-data.s3.amazonaws.com/photos/490576738/medium.jpeg,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",cc527c109c92f6f8093ee7a675ed98d7e3323effe9e8bdf4661567018b9a84f8
Aetobatus narinari,490576739,https://inaturalist-open-data.s3.amazonaws.com/photos/490576739/medium.jpeg,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",c3d6b7092e4fedac2548d7c3a9714b5a0ae2b9e24d05abb00d3ee222547bb014
Aetobatus narinari,490576732,https://inaturalist-open-data.s3.amazonaws.com/photos/490576732/medium.jpeg,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",167eb376c6baa1dd53eb759655f4c4ae0ebef4730917bbbf08eb5a5958cc2e1c
Aetobatus narinari,490576776,https://inaturalist-open-data.s3.amazonaws.com/photos/490576776/medium.jpeg,CC-BY 4.0,Robbie,robbieedun,2025-04-18,https://www.inaturalist.org/observations/272680623,"© Robbie, some rights reserved (CC-BY)",0fa07844ebe66bee4504ff8873379536cd862948a218a2075757a1d8d47b4549
Aetobatus narinari,607012563,https://inaturalist-open-data.s3.amazonaws.com/photos/607012563/medium.jpg,CC-BY 4.0,Steven Wang,steven_wang15636,2026-01-10,https://www.inaturalist.org/observations/334278384,"© Steven Wang, some rights reserved (CC-BY)",4e51bc1c195e12070ee4df372e1f0c21749fb9925a9a1c2641e7ef955bbba97d
Aetobatus narinari,607012558,https://inaturalist-open-data.s3.amazonaws.com/photos/607012558/medium.jpg,CC-BY 4.0,Steven Wang,steven_wang15636,2026-01-10,https://www.inaturalist.org/observations/334278384,"© Steven Wang, some rights reserved (CC-BY)",5eaff1f30eb43b72510aadce9237d5114ff55a1696d2b03bb0c4f31a8164eb5c
Aetobatus narinari,607012561,https://inaturalist-open-data.s3.amazonaws.com/photos/607012561/medium.jpg,CC-BY 4.0,Steven Wang,steven_wang15636,2026-01-10,https://www.inaturalist.org/observations/334278384,"© Steven Wang, some rights reserved (CC-BY)",06b405f1b97ec783253f5a7a4d3e36c3a33f13f3e8b6a08d13e1ae9e324f29cb
Aetobatus narinari,237752741,https://inaturalist-open-data.s3.amazonaws.com/photos/237752741/medium.jpg,CC-BY 4.0,Susan Aide,susanfibio,2022-10-16,https://www.inaturalist.org/observations/139050259,"© Susan Aide, some rights reserved (CC-BY)",5306fb41c01085d478e88e58c8cd114ddc36ab61fcaa71f29d8569a197f5cbcb
Aetobatus narinari,630655374,https://inaturalist-open-data.s3.amazonaws.com/photos/630655374/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-03-17,https://www.inaturalist.org/observations/346009842,"© Dan Schofield, some rights reserved (CC-BY)",1306000a93784ee1482b37e222ecd9ef855f082ec130065fc0ebea05ced9aa97
Aetobatus narinari,630655413,https://inaturalist-open-data.s3.amazonaws.com/photos/630655413/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-03-17,https://www.inaturalist.org/observations/346009842,"© Dan Schofield, some rights reserved (CC-BY)",6b5a93d4bfbbdff9a6162e770a88cef523f5b0b86d2425676d1eb85dc679d10f
Aetobatus narinari,630655435,https://inaturalist-open-data.s3.amazonaws.com/photos/630655435/medium.jpg,CC-BY 4.0,Dan Schofield,djscho,2026-03-17,https://www.inaturalist.org/observations/346009842,"© Dan Schofield, some rights reserved (CC-BY)",4a1aad269377105249fbd08d761955d46a161d6a0cf42ee09e8735dedc05f816
Aetobatus narinari,221374287,https://inaturalist-open-data.s3.amazonaws.com/photos/221374287/medium.jpeg,CC-BY 4.0,Isaac Chacón,isaac_chacon,2022-08-06,https://www.inaturalist.org/observations/130194363,"© Isaac Chacón, some rights reserved (CC-BY)",11af29db147bddaebffa77d1b3bbe9e73aa7450d0f42eda09b4df5a3f15a5c1c
Aetobatus narinari,221374313,https://inaturalist-open-data.s3.amazonaws.com/photos/221374313/medium.jpeg,CC-BY 4.0,Isaac Chacón,isaac_chacon,2022-08-06,https://www.inaturalist.org/observations/130194363,"© Isaac Chacón, some rights reserved (CC-BY)",a03eaf45a2431696457631bfc49d017da6c829fb8efc6efb9cc37296c022e005
Aetobatus narinari,221374339,https://inaturalist-open-data.s3.amazonaws.com/photos/221374339/medium.jpeg,CC-BY 4.0,Isaac Chacón,isaac_chacon,2022-08-06,https://www.inaturalist.org/observations/130194363,"© Isaac Chacón, some rights reserved (CC-BY)",0331b48f82c574584dfd108e0fec16d6fdf05ded4ce939c448528823f74fe836
Aetobatus narinari,221374371,https://inaturalist-open-data.s3.amazonaws.com/photos/221374371/medium.jpeg,CC-BY 4.0,Isaac Chacón,isaac_chacon,2022-08-06,https://www.inaturalist.org/observations/130194363,"© Isaac Chacón, some rights reserved (CC-BY)",925066255ab08768514fed7d880929e15c68760c081766481eaefda069350bdf
Aetobatus narinari,221374411,https://inaturalist-open-data.s3.amazonaws.com/photos/221374411/medium.jpeg,CC-BY 4.0,Isaac Chacón,isaac_chacon,2022-08-06,https://www.inaturalist.org/observations/130194363,"© Isaac Chacón, some rights reserved (CC-BY)",0e755f42c989d82e9871b9b07bbe3a3264e302a399d2aa6ad091fab8fc3f6250
Aetobatus narinari,359940949,https://inaturalist-open-data.s3.amazonaws.com/photos/359940949/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",f9732d060ff3c26f6431ea42c00f644539d183d81580091ca9df8eb08192bba4
Aetobatus narinari,359940956,https://inaturalist-open-data.s3.amazonaws.com/photos/359940956/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",4a3ddeaf5d9e9d25a55b048da843ca3e87d58fbbf92b068840babe51ac27fb05
Aetobatus narinari,359940961,https://inaturalist-open-data.s3.amazonaws.com/photos/359940961/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",327aa6440846cee720239dda9c4d8cc656980d23c334ef36571845099954b430
Aetobatus narinari,359940967,https://inaturalist-open-data.s3.amazonaws.com/photos/359940967/medium.jpg,CC-BY 4.0,Robin White,robin_dive_diva,2024-03-23,https://www.inaturalist.org/observations/203699286,"© Robin White, some rights reserved (CC-BY)",a05a2e47d497a94551eea526e3d8c3c5cebe4d9ef4ef9fc14d488e4490766a8e
Aetobatus narinari,709873018,https://inaturalist-open-data.s3.amazonaws.com/photos/709873018/medium.gif,CC-BY 4.0,Matteo Bellucci,matteobellu239,2026-05-28,https://www.inaturalist.org/observations/387625065,"© Matteo Bellucci, some rights reserved (CC-BY)",956f536c74f777c41ea3a960ae4b2c4d819cef014e370219637614527b8c6282
Aetobatus narinari,709820962,https://inaturalist-open-data.s3.amazonaws.com/photos/709820962/medium.gif,CC-BY 4.0,Matteo Bellucci,matteobellu239,2026-05-28,https://www.inaturalist.org/observations/387625065,"© Matteo Bellucci, some rights reserved (CC-BY)",ff7c0a7de26d413a090aae957001acbf7f0289a7f31d84cd7526ac4e22d07d36
Aetobatus narinari,3015541,https://inaturalist-open-data.s3.amazonaws.com/photos/3015541/medium.jpg,CC-BY 4.0,aarongunnar,aarongunnar,2014-01-20,https://www.inaturalist.org/observations/2682711,"© aarongunnar, some rights reserved (CC-BY)",d9ea0ae7b106e1a194804a0682161de8bf370426f129a06fbc23deabc7821fb4
Aetobatus narinari,255522055,https://inaturalist-open-data.s3.amazonaws.com/photos/255522055/medium.jpeg,CC-BY 4.0,Dan Schofield,djscho,2023-02-01,https://www.inaturalist.org/observations/148386848,"© Dan Schofield, some rights reserved (CC-BY)",2d9286db9dff940edea6e1c8be9fb23ef9de11ffab8e1a44132b52c7aab14d7e
